"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","scenario","comparison_type","comparison","numerator","denominator","diet","significant","direction","n_phase_tissues","phase_tissues","phase_directions","phase_mean_log2FC","phase_max_abs_log2FC","head_phase_log2FC","thorax_phase_log2FC","head_phase_padj","thorax_phase_padj","phase_consensus","phase_class","phase_shift","Preferred_name","Description","GOs","KEGG_ko","KEGG_Pathway","PFAMs","neglog10_padj","priority_score","phase_interpretation"
7856.35635008133,7.34129819378851,0.557813628477255,13.1608440866336,1.47429559429356e-39,1.05603793419247e-35,"LOC126356135","Current outliers removed","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Upregulated",1,"Thorax","Solitarious-up",-1.19870759029053,1.19870759029053,NA,-1.19870759029053,NA,3.41154089241728e-07,"Solitarious-up","Thorax phase DEG only","Numerator more solitarious-like",NA,NA,NA,NA,NA,NA,34.9763204811255,53.5163262652046,"Infected expression is more solitarious-like than control"
7856.35635008133,7.34129819378851,0.557813628477255,13.1608440866336,1.47429559429356e-39,1.05603793419247e-35,"LOC126356135","Expanded outlier set","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Upregulated",1,"Thorax","Solitarious-up",-1.19870759029053,1.19870759029053,NA,-1.19870759029053,NA,3.41154089241728e-07,"Solitarious-up","Thorax phase DEG only","Numerator more solitarious-like",NA,NA,NA,NA,NA,NA,34.9763204811255,53.5163262652046,"Infected expression is more solitarious-like than control"
429.708766883408,-8.30043620367138,0.904844579389855,-9.1733280971506,4.58635941828068e-20,2.82084036021354e-16,"LOC126278485","All samples","Infection within diet","Diet 33: infected vs control","Infected","Control",33,TRUE,"Downregulated",2,"Head + Thorax","Solitarious-up",-2.61110903340902,2.76200928087785,-2.46020878594018,-2.76200928087785,0.00303034245446553,0.000138399167360275,"Solitarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,"Pyridoxal-dependent decarboxylase, pyridoxal binding domain",NA,"ko:K01581","ko00330,ko00480,ko01100,ko01110,ko01130,map00330,map00480,map01100,map01110,map01130","Orn_Arg_deC_N,Orn_DAP_Arg_deC",15.5496214911719,46.6120669757211,"Infected expression is more gregarious-like than control"
2087.73955444718,4.39949544586871,0.439597828142482,10.0080008685638,1.40564173221795e-23,2.01372234557543e-20,"LOC126339755","Current outliers removed","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Upregulated",2,"Head + Thorax","Solitarious-up",-1.63624361323011,2.07210395117411,-1.20038327528611,-2.07210395117411,0.00241370197071809,3.78915860628577e-10,"Solitarious-up","Shared head/thorax phase DEG","Numerator more solitarious-like",NA,"Vault protein inter-alpha-trypsin domain",NA,NA,NA,NA,19.6960004106926,46.1675998077354,"Infected expression is more solitarious-like than control"
2087.73955444718,4.39949544586871,0.439597828142482,10.0080008685638,1.40564173221795e-23,2.01372234557543e-20,"LOC126339755","Expanded outlier set","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Upregulated",2,"Head + Thorax","Solitarious-up",-1.63624361323011,2.07210395117411,-1.20038327528611,-2.07210395117411,0.00241370197071809,3.78915860628577e-10,"Solitarious-up","Shared head/thorax phase DEG","Numerator more solitarious-like",NA,"Vault protein inter-alpha-trypsin domain",NA,NA,NA,NA,19.6960004106926,46.1675998077354,"Infected expression is more solitarious-like than control"
369.823299483377,-8.45814865778368,1.01833570345111,-8.30585496425122,9.91032298727934e-17,5.80199859290269e-13,"LOC126278485","Current outliers removed","Infection within diet","Diet 33: infected vs control","Infected","Control",33,TRUE,"Downregulated",2,"Head + Thorax","Solitarious-up",-2.61110903340902,2.76200928087785,-2.46020878594018,-2.76200928087785,0.00303034245446553,0.000138399167360275,"Solitarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,"Pyridoxal-dependent decarboxylase, pyridoxal binding domain",NA,"ko:K01581","ko00330,ko00480,ko01100,ko01110,ko01130,map00330,map00480,map01100,map01110,map01130","Orn_Arg_deC_N,Orn_DAP_Arg_deC",12.2364223808582,43.4565803195197,"Infected expression is more gregarious-like than control"
369.823299483377,-8.45814865778368,1.01833570345111,-8.30585496425122,9.91032298727934e-17,5.80199859290269e-13,"LOC126278485","Expanded outlier set","Infection within diet","Diet 33: infected vs control","Infected","Control",33,TRUE,"Downregulated",2,"Head + Thorax","Solitarious-up",-2.61110903340902,2.76200928087785,-2.46020878594018,-2.76200928087785,0.00303034245446553,0.000138399167360275,"Solitarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,"Pyridoxal-dependent decarboxylase, pyridoxal binding domain",NA,"ko:K01581","ko00330,ko00480,ko01100,ko01110,ko01130,map00330,map00480,map01100,map01110,map01130","Orn_Arg_deC_N,Orn_DAP_Arg_deC",12.2364223808582,43.4565803195197,"Infected expression is more gregarious-like than control"
34.7267297279628,-23.7059929302828,3.40118889782996,-6.96991365149045,3.17135574062806e-12,1.2709736689857e-08,"LOC126335259","All samples","Diet contrasts among control","Control 83 vs 50","83","50",NA,TRUE,"Downregulated",1,"Head","Gregarious-up",1.54281451375155,1.54281451375155,1.54281451375155,NA,7.40671512827789e-05,NA,"Gregarious-up","Head phase DEG only","Numerator more solitarious-like","NaPi-T","It is involved in the biological process described with","GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0044425,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944","ko:K12301","ko04142,map04142","MFS_1",7.89586344671796,43.1446708907523,"Numerator more solitarious-like"
34.7267297279628,-21.6562056935472,3.2766122991896,-6.60932808526153,3.8606825983845e-11,4.87218143916123e-08,"LOC126335259","All samples","Diet contrasts among control","Control 83 vs 33","83","33",NA,TRUE,"Downregulated",1,"Head","Gregarious-up",1.54281451375155,1.54281451375155,1.54281451375155,NA,7.40671512827789e-05,NA,"Gregarious-up","Head phase DEG only","Numerator more solitarious-like","NaPi-T","It is involved in the biological process described with","GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0044425,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944","ko:K12301","ko04142,map04142","MFS_1",7.31227654702557,40.5112967543243,"Numerator more solitarious-like"
94.5448877667545,5.30903586576594,0.655539874239266,8.09872301349618,5.55390754048741e-16,1.28231970642746e-13,"LOC126299510","All samples","Infection within diet","Diet 50: infected vs control","Infected","Control",50,TRUE,"Upregulated",2,"Head + Thorax","Gregarious-up",1.52910129010426,1.90667013779666,1.15153244241187,1.90667013779666,0.0187359829127384,0.00259028624176625,"Gregarious-up","Shared head/thorax phase DEG","Numerator more gregarious-like",NA,"Trypsin-like serine protease",NA,"ko:K01312","ko04080,ko04972,ko04974,ko05164,map04080,map04972,map04974,map05164","Trypsin",12.8920036835323,40.1077096870949,"Infected expression is more gregarious-like than control"
