"gene_id","diet","direction","padj","log2FoldChange","Selection","Preferred_name","Description","GOs","KEGG_ko","KEGG_Pathway","PFAMs","curated_annotation_text","Functional_theme","DEG_diet_count","DEG_diets","DEG_direction_summary","min_padj","max_abs_lfc","DEG_class","vst_variance"
"LOC126267162",NA,NA,NA,NA,"Functional candidate","PGRPLC","Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme.","-","ko:K01446","-","Amidase_2","PGRPLC Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme. - ko:K01446 - Amidase_2","Immune-related",3,"33, 50, 83","Higher in infected",3.22199826852272e-08,2.12337612593157,"DEG",0.659657542822175
"LOC126335547",NA,NA,NA,NA,"Functional candidate","-","Belongs to the serpin family","GO:0002682,GO:0002683,GO:0003674,GO:0004857,GO:0004866,GO:0004867,GO:0005575,GO:0005576,GO:0005615,GO:0006950,GO:0008150,GO:0009611,GO:0009892,GO:0010466,GO:0010605,GO:0010951,GO:0019222,GO:0030162,GO:0030234,GO:0030414,GO:0031323,GO:0031324,GO:0031347,GO:0031348,GO:0032268,GO:0032269,GO:0035007,GO:0035009,GO:0043086,GO:0043455,GO:0044092,GO:0044421,GO:0045088,GO:0045824,GO:0045861,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0050776,GO:0050777,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0052547,GO:0052548,GO:0060255,GO:0061134,GO:0061135,GO:0065007,GO:0065009,GO:0080090,GO:0080134,GO:0098772","ko:K13963","ko05146,map05146","Serpin","- Belongs to the serpin family GO:0002682,GO:0002683,GO:0003674,GO:0004857,GO:0004866,GO:0004867,GO:0005575,GO:0005576,GO:0005615,GO:0006950,GO:0008150,GO:0009611,GO:0009892,GO:0010466,GO:0010605,GO:0010951,GO:0019222,GO:0030162,GO:0030234,GO:0030414,GO:0031323,GO:0031324,GO:0031347,GO:0031348,GO:0032268,GO:0032269,GO:0035007,GO:0035009,GO:0043086,GO:0043455,GO:0044092,GO:0044421,GO:0045088,GO:0045824,GO:0045861,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0050776,GO:0050777,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0052547,GO:0052548,GO:0060255,GO:0061134,GO:0061135,GO:0065007,GO:0065009,GO:0080090,GO:0080134,GO:0098772 ko:K13963 ko05146,map05146 Serpin","Immune-related",3,"33, 50, 83","Higher in infected",3.50943744724327e-08,2.97769414431241,"DEG",1.33937063187985
"LOC126267215","83","Higher in infected",2.05655560268121e-06,5.23608725977779,"Top DEG","PGRPLA","Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme.","GO:0000270,GO:0002376,GO:0003674,GO:0005488,GO:0005539,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006022,GO:0006026,GO:0006027,GO:0006807,GO:0006950,GO:0006952,GO:0006955,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009253,GO:0009605,GO:0009607,GO:0009617,GO:0016020,GO:0016021,GO:0030203,GO:0031224,GO:0031226,GO:0042834,GO:0043170,GO:0043207,GO:0044425,GO:0044459,GO:0044464,GO:0045087,GO:0050896,GO:0051704,GO:0051707,GO:0071704,GO:0071944,GO:0097367,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575","ko:K01446","-","Amidase_2","PGRPLA Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme. GO:0000270,GO:0002376,GO:0003674,GO:0005488,GO:0005539,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006022,GO:0006026,GO:0006027,GO:0006807,GO:0006950,GO:0006952,GO:0006955,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009253,GO:0009605,GO:0009607,GO:0009617,GO:0016020,GO:0016021,GO:0030203,GO:0031224,GO:0031226,GO:0042834,GO:0043170,GO:0043207,GO:0044425,GO:0044459,GO:0044464,GO:0045087,GO:0050896,GO:0051704,GO:0051707,GO:0071704,GO:0071944,GO:0097367,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575 ko:K01446 - Amidase_2","Immune-related",3,"33, 50, 83","Higher in infected",7.02938599862505e-08,5.23608725977779,"DEG",NA
"LOC126335467",NA,NA,NA,NA,"Functional candidate","-","Belongs to the serpin family","-","-","-","-","- Belongs to the serpin family - - - -","Immune-related",1,"50","Higher in infected",7.20136253026819e-08,2.73561979553284,"DEG",0.860510935779675
"LOC126336325","83","Higher in infected",6.65366732712145e-07,6.49218561836661,"Top DEG","-","Knottins","GO:0005575,GO:0005576","ko:K20668","ko04624,map04624","Defensin_2","- Knottins GO:0005575,GO:0005576 ko:K20668 ko04624,map04624 Defensin_2","Immune-related",3,"33, 50, 83","Higher in infected",6.65366732712145e-07,6.49218561836661,"DEG",NA
"LOC126271991",NA,NA,NA,NA,"Functional candidate","-","It is involved in the biological process described with","GO:0000003,GO:0001667,GO:0002064,GO:0002065,GO:0002066,GO:0003006,GO:0003674,GO:0005488,GO:0005515,GO:0005543,GO:0005575,GO:0006928,GO:0007276,GO:0007281,GO:0007292,GO:0007297,GO:0007298,GO:0008150,GO:0008289,GO:0008354,GO:0009888,GO:0009987,GO:0010631,GO:0016043,GO:0016477,GO:0017124,GO:0019904,GO:0019953,GO:0022412,GO:0022414,GO:0022607,GO:0030030,GO:0030031,GO:0030100,GO:0030154,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0032879,GO:0032991,GO:0040011,GO:0042802,GO:0042803,GO:0043167,GO:0043168,GO:0044085,GO:0044703,GO:0045806,GO:0046847,GO:0046983,GO:0048259,GO:0048261,GO:0048468,GO:0048477,GO:0048519,GO:0048523,GO:0048609,GO:0048856,GO:0048869,GO:0048870,GO:0050789,GO:0050794,GO:0051049,GO:0051051,GO:0051128,GO:0051129,GO:0051179,GO:0051674,GO:0051704,GO:0060429,GO:0060627,GO:0065007,GO:0071840,GO:0090130,GO:0090132,GO:0120031,GO:0120036","ko:K20128","-","IMD","- It is involved in the biological process described with GO:0000003,GO:0001667,GO:0002064,GO:0002065,GO:0002066,GO:0003006,GO:0003674,GO:0005488,GO:0005515,GO:0005543,GO:0005575,GO:0006928,GO:0007276,GO:0007281,GO:0007292,GO:0007297,GO:0007298,GO:0008150,GO:0008289,GO:0008354,GO:0009888,GO:0009987,GO:0010631,GO:0016043,GO:0016477,GO:0017124,GO:0019904,GO:0019953,GO:0022412,GO:0022414,GO:0022607,GO:0030030,GO:0030031,GO:0030100,GO:0030154,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0032879,GO:0032991,GO:0040011,GO:0042802,GO:0042803,GO:0043167,GO:0043168,GO:0044085,GO:0044703,GO:0045806,GO:0046847,GO:0046983,GO:0048259,GO:0048261,GO:0048468,GO:0048477,GO:0048519,GO:0048523,GO:0048609,GO:0048856,GO:0048869,GO:0048870,GO:0050789,GO:0050794,GO:0051049,GO:0051051,GO:0051128,GO:0051129,GO:0051179,GO:0051674,GO:0051704,GO:0060429,GO:0060627,GO:0065007,GO:0071840,GO:0090130,GO:0090132,GO:0120031,GO:0120036 ko:K20128 - IMD","Immune-related",2,"50, 83","Higher in infected",8.65026423473478e-07,1.12350763968764,"DEG",0.263753613193485
"LOC126272350","50","Higher in control",8.90086880102552e-07,-3.43861911207472,"Top DEG","-","carbohydrate binding","GO:0002009,GO:0002165,GO:0007275,GO:0007444,GO:0007472,GO:0007476,GO:0007552,GO:0007560,GO:0008150,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0032501,GO:0032502,GO:0035107,GO:0035114,GO:0035120,GO:0035220,GO:0035239,GO:0035295,GO:0044719,GO:0048513,GO:0048563,GO:0048569,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048856,GO:0060429,GO:0060562,GO:0065007,GO:0065008,GO:0090066","-","-","Lectin_C","- carbohydrate binding GO:0002009,GO:0002165,GO:0007275,GO:0007444,GO:0007472,GO:0007476,GO:0007552,GO:0007560,GO:0008150,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0032501,GO:0032502,GO:0035107,GO:0035114,GO:0035120,GO:0035220,GO:0035239,GO:0035295,GO:0044719,GO:0048513,GO:0048563,GO:0048569,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048856,GO:0060429,GO:0060562,GO:0065007,GO:0065008,GO:0090066 - - Lectin_C","Immune-related",1,"50","Higher in control",8.90086880102552e-07,3.43861911207472,"DEG",NA
"LOC126353952",NA,NA,NA,NA,"Functional candidate","CLIPC1","serine-type endopeptidase activity. It is involved in the biological process described with proteolysis","-","-","-","Trypsin","CLIPC1 serine-type endopeptidase activity. It is involved in the biological process described with proteolysis - - - Trypsin","Immune-related",2,"50, 83","Higher in infected",2.43106956768394e-06,2.37551003529927,"DEG",1.20233407560311
"LOC126267190","33","Higher in control",9.90165681122419e-06,-3.18353911041518,"Top DEG","-","Immunoglobulin","-","-","-","C1-set,ig","- Immunoglobulin - - - C1-set,ig","Immune-related",2,"33, 83","Higher in control",9.90165681122419e-06,3.18353911041518,"DEG",NA
"LOC126299332",NA,NA,NA,NA,"Functional candidate","-","Lipid transporter activity. It is involved in the biological process described with lipid transport","GO:0003674,GO:0005102,GO:0005215,GO:0005319,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005615,GO:0005623,GO:0005886,GO:0006810,GO:0006869,GO:0008150,GO:0010876,GO:0015850,GO:0015918,GO:0016020,GO:0032368,GO:0032370,GO:0032879,GO:0033036,GO:0034196,GO:0044421,GO:0044464,GO:0045178,GO:0048518,GO:0050789,GO:0051049,GO:0051050,GO:0051179,GO:0051234,GO:0065007,GO:0070325,GO:0071702,GO:0071944,GO:1905952,GO:1905954","-","-","DUF1081,DUF1943,VWD,Vitellogenin_N","- Lipid transporter activity. It is involved in the biological process described with lipid transport GO:0003674,GO:0005102,GO:0005215,GO:0005319,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005615,GO:0005623,GO:0005886,GO:0006810,GO:0006869,GO:0008150,GO:0010876,GO:0015850,GO:0015918,GO:0016020,GO:0032368,GO:0032370,GO:0032879,GO:0033036,GO:0034196,GO:0044421,GO:0044464,GO:0045178,GO:0048518,GO:0050789,GO:0051049,GO:0051050,GO:0051179,GO:0051234,GO:0065007,GO:0070325,GO:0071702,GO:0071944,GO:1905952,GO:1905954 - - DUF1081,DUF1943,VWD,Vitellogenin_N","Storage/lipid transport",3,"33, 50, 83","Higher in infected",5.40259976375617e-09,2.01555376493537,"DEG",1.2389118821727
"LOC126336416",NA,NA,NA,NA,"Functional candidate","-","Hemocyanin, all-alpha domain","-","-","-","-","- Hemocyanin, all-alpha domain - - - -","Storage/lipid transport",3,"33, 50, 83","Higher in infected",7.14430593394024e-09,2.08495877522568,"DEG",1.0824980478958
"LOC126336415",NA,NA,NA,NA,"Functional candidate","-","Hemocyanin, all-alpha domain","-","-","-","-","- Hemocyanin, all-alpha domain - - - -","Storage/lipid transport",2,"50, 83","Higher in infected",5.7296427787383e-05,2.28982146357698,"DEG",1.82378705580399
"LOC126336409",NA,NA,NA,NA,"Functional candidate","-","Hemocyanin, all-alpha domain","-","-","-","-","- Hemocyanin, all-alpha domain - - - -","Storage/lipid transport",1,"33","Higher in control",0.0316322628557231,1.93678475640366,"DEG",0.740263787106164
"LOC126298412",NA,NA,NA,NA,"Functional candidate","-","Lipid transporter activity. It is involved in the biological process described with lipid transport","GO:0002009,GO:0002165,GO:0003002,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005615,GO:0006355,GO:0006357,GO:0007275,GO:0007389,GO:0007444,GO:0007472,GO:0007474,GO:0007476,GO:0007552,GO:0007560,GO:0008150,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009889,GO:0009966,GO:0009967,GO:0010468,GO:0010556,GO:0010646,GO:0010647,GO:0019219,GO:0019222,GO:0019955,GO:0023051,GO:0023056,GO:0030510,GO:0030513,GO:0031323,GO:0031326,GO:0032501,GO:0032502,GO:0035107,GO:0035114,GO:0035120,GO:0035220,GO:0035239,GO:0035295,GO:0036122,GO:0043167,GO:0043168,GO:0043394,GO:0043395,GO:0044421,GO:0048513,GO:0048518,GO:0048522,GO:0048563,GO:0048569,GO:0048583,GO:0048584,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048856,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0060429,GO:0060562,GO:0065007,GO:0080090,GO:0090092,GO:0090100,GO:0090287,GO:0097367,GO:1901681,GO:1903506,GO:2000112,GO:2001141","ko:K13211","-","DUF1943,Vitellogenin_N","- Lipid transporter activity. It is involved in the biological process described with lipid transport GO:0002009,GO:0002165,GO:0003002,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005615,GO:0006355,GO:0006357,GO:0007275,GO:0007389,GO:0007444,GO:0007472,GO:0007474,GO:0007476,GO:0007552,GO:0007560,GO:0008150,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009889,GO:0009966,GO:0009967,GO:0010468,GO:0010556,GO:0010646,GO:0010647,GO:0019219,GO:0019222,GO:0019955,GO:0023051,GO:0023056,GO:0030510,GO:0030513,GO:0031323,GO:0031326,GO:0032501,GO:0032502,GO:0035107,GO:0035114,GO:0035120,GO:0035220,GO:0035239,GO:0035295,GO:0036122,GO:0043167,GO:0043168,GO:0043394,GO:0043395,GO:0044421,GO:0048513,GO:0048518,GO:0048522,GO:0048563,GO:0048569,GO:0048583,GO:0048584,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048856,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0060429,GO:0060562,GO:0065007,GO:0080090,GO:0090092,GO:0090100,GO:0090287,GO:0097367,GO:1901681,GO:1903506,GO:2000112,GO:2001141 ko:K13211 - DUF1943,Vitellogenin_N","Storage/lipid transport",1,"50","Higher in control",0.0474992329736751,1.36576201568466,"DEG",0.9752853064603
"LOC126339755","50","Higher in infected",1.84968395542559e-20,4.39949544586871,"Top DEG","-","Vault protein inter-alpha-trypsin domain","-","-","-","-","- Vault protein inter-alpha-trypsin domain - - - -","Nutrition/metabolism",3,"33, 50, 83","Higher in infected",1.84968395542559e-20,4.39949544586871,"DEG",NA
"LOC126285457","33","Higher in infected",1.57151046517534e-11,3.90580110976002,"Top DEG","-","Catalyzes the reduction of fatty acyl-CoA to fatty alcohols","-","ko:K13356","ko00073,ko04146,ko04212,map00073,map04146,map04212","NAD_binding_4,Sterile","- Catalyzes the reduction of fatty acyl-CoA to fatty alcohols - ko:K13356 ko00073,ko04146,ko04212,map00073,map04146,map04212 NAD_binding_4,Sterile","Nutrition/metabolism",3,"33, 50, 83","Higher in infected",1.61401119246563e-15,3.90580110976002,"DEG",NA
"LOC126283989",NA,NA,NA,NA,"Functional candidate","-","Gamma glutamyl transpeptidases","-","ko:K18592","ko00430,ko00460,ko00480,ko00590,ko01100,map00430,map00460,map00480,map00590,map01100","G_glu_transpept","- Gamma glutamyl transpeptidases - ko:K18592 ko00430,ko00460,ko00480,ko00590,ko01100,map00430,map00460,map00480,map00590,map01100 G_glu_transpept","Nutrition/metabolism",2,"33, 50","Higher in infected",2.09675245845822e-15,5.30975862590795,"DEG",2.62165843209889
"LOC126285413",NA,NA,NA,NA,"Functional candidate","-","transporter activity. It is involved in the biological process described with sodium ion transport","GO:0003674,GO:0005215,GO:0005310,GO:0005342,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0006835,GO:0006842,GO:0006848,GO:0006855,GO:0007275,GO:0007568,GO:0008028,GO:0008150,GO:0008340,GO:0008509,GO:0008514,GO:0010259,GO:0010883,GO:0010889,GO:0015075,GO:0015137,GO:0015141,GO:0015142,GO:0015238,GO:0015318,GO:0015556,GO:0015711,GO:0015718,GO:0015740,GO:0015744,GO:0015746,GO:0015849,GO:0015893,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0032501,GO:0032502,GO:0032879,GO:0034220,GO:0035674,GO:0042221,GO:0042493,GO:0042891,GO:0042895,GO:0044425,GO:0044459,GO:0044464,GO:0046942,GO:0046943,GO:0048856,GO:0050789,GO:0050833,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0065007,GO:0065008,GO:0071422,GO:0071702,GO:0071944,GO:0098656,GO:1901475,GO:1903825,GO:1905039,GO:1905952","ko:K14445","-","Na_sulph_symp","- transporter activity. It is involved in the biological process described with sodium ion transport GO:0003674,GO:0005215,GO:0005310,GO:0005342,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0006835,GO:0006842,GO:0006848,GO:0006855,GO:0007275,GO:0007568,GO:0008028,GO:0008150,GO:0008340,GO:0008509,GO:0008514,GO:0010259,GO:0010883,GO:0010889,GO:0015075,GO:0015137,GO:0015141,GO:0015142,GO:0015238,GO:0015318,GO:0015556,GO:0015711,GO:0015718,GO:0015740,GO:0015744,GO:0015746,GO:0015849,GO:0015893,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0032501,GO:0032502,GO:0032879,GO:0034220,GO:0035674,GO:0042221,GO:0042493,GO:0042891,GO:0042895,GO:0044425,GO:0044459,GO:0044464,GO:0046942,GO:0046943,GO:0048856,GO:0050789,GO:0050833,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0065007,GO:0065008,GO:0071422,GO:0071702,GO:0071944,GO:0098656,GO:1901475,GO:1903825,GO:1905039,GO:1905952 ko:K14445 - Na_sulph_symp","Nutrition/metabolism",3,"33, 50, 83","Higher in infected",3.57001230552083e-15,3.45638331220144,"DEG",1.89284751281432
"LOC126272336",NA,NA,NA,NA,"Functional candidate","-","lipid binding","-","-","-","Grp7_allergen,JHBP","- lipid binding - - - Grp7_allergen,JHBP","Nutrition/metabolism",1,"50","Higher in infected",8.12513244854639e-15,2.19358807628494,"DEG",0.768660388081261
"LOC126355303",NA,NA,NA,NA,"Functional candidate","-","Transporter activity. It is involved in the biological process described with transmembrane transport","GO:0003674,GO:0005215,GO:0005351,GO:0005355,GO:0005402,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008324,GO:0008643,GO:0008645,GO:0015075,GO:0015077,GO:0015078,GO:0015144,GO:0015145,GO:0015149,GO:0015291,GO:0015293,GO:0015294,GO:0015295,GO:0015318,GO:0015672,GO:0015749,GO:0022804,GO:0022857,GO:0022890,GO:0034219,GO:0034220,GO:0046323,GO:0051119,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0098655,GO:0098660,GO:0098662,GO:1902600,GO:1904659","ko:K08145","-","Sugar_tr","- Transporter activity. It is involved in the biological process described with transmembrane transport GO:0003674,GO:0005215,GO:0005351,GO:0005355,GO:0005402,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008324,GO:0008643,GO:0008645,GO:0015075,GO:0015077,GO:0015078,GO:0015144,GO:0015145,GO:0015149,GO:0015291,GO:0015293,GO:0015294,GO:0015295,GO:0015318,GO:0015672,GO:0015749,GO:0022804,GO:0022857,GO:0022890,GO:0034219,GO:0034220,GO:0046323,GO:0051119,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0098655,GO:0098660,GO:0098662,GO:1902600,GO:1904659 ko:K08145 - Sugar_tr","Nutrition/metabolism",3,"33, 50, 83","Higher in infected",8.18405022609908e-13,4.28567720375713,"DEG",0.910889505206176
"LOC126355939",NA,NA,NA,NA,"Functional candidate","-","amino acid transporter","GO:0003333,GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0006810,GO:0006811,GO:0006820,GO:0006865,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015171,GO:0015318,GO:0015711,GO:0015849,GO:0016020,GO:0022857,GO:0031090,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0098588,GO:0098656,GO:0098805,GO:1903825,GO:1905039","ko:K14209","ko04138,map04138","Aa_trans","- amino acid transporter GO:0003333,GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0006810,GO:0006811,GO:0006820,GO:0006865,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015171,GO:0015318,GO:0015711,GO:0015849,GO:0016020,GO:0022857,GO:0031090,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0098588,GO:0098656,GO:0098805,GO:1903825,GO:1905039 ko:K14209 ko04138,map04138 Aa_trans","Nutrition/metabolism",3,"33, 50, 83","Higher in infected",7.83554825426839e-12,6.42100542011682,"DEG",4.10235679310126
"LOC126282181",NA,NA,NA,NA,"Functional candidate","-","Belongs to the type-B carboxylesterase lipase family","GO:0003674,GO:0003824,GO:0016787,GO:0016788,GO:0052689","ko:K01063","ko00981,map00981","COesterase","- Belongs to the type-B carboxylesterase lipase family GO:0003674,GO:0003824,GO:0016787,GO:0016788,GO:0052689 ko:K01063 ko00981,map00981 COesterase","Nutrition/metabolism",3,"33, 50, 83","Higher in infected",2.77199816245005e-11,6.52109910112457,"DEG",1.61175745836474
"LOC126278707",NA,NA,NA,NA,"Functional candidate","-","Trypsin","-","-","-","Trypsin","- Trypsin - - - Trypsin","Nutrition/metabolism",3,"33, 50, 83","Higher in infected",3.75391606958533e-11,3.81402175398998,"DEG",1.93900720897632
"LOC126299559",NA,NA,NA,NA,"Functional candidate","-","Transmembrane transporter activity. It is involved in the biological process described with transmembrane transport","-","-","-","-","- Transmembrane transporter activity. It is involved in the biological process described with transmembrane transport - - - -","Nutrition/metabolism",3,"33, 50, 83","Higher in infected",1.97879783475952e-10,3.13514168383545,"DEG",0.925900089650455
"LOC126355684",NA,NA,NA,NA,"Functional candidate","Orct","Sugar (and other) transporter","GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0006915,GO:0008150,GO:0008219,GO:0008509,GO:0008514,GO:0009987,GO:0012501,GO:0015075,GO:0015711,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0034220,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0098656","ko:K08202","ko05231,map05231","MFS_1,Sugar_tr","Orct Sugar (and other) transporter GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0006915,GO:0008150,GO:0008219,GO:0008509,GO:0008514,GO:0009987,GO:0012501,GO:0015075,GO:0015711,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0034220,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0098656 ko:K08202 ko05231,map05231 MFS_1,Sugar_tr","Nutrition/metabolism",2,"33, 50","Higher in infected",1.97879783475952e-10,2.52946658726876,"DEG",1.59048726682408
"LOC126334774",NA,NA,NA,NA,"Functional candidate","-","ABC transporter transmembrane region","-","-","-","ABC_membrane,ABC_tran","- ABC transporter transmembrane region - - - ABC_membrane,ABC_tran","Nutrition/metabolism",2,"33, 50","Higher in infected",3.38563916108205e-10,3.53100273467898,"DEG",0.95484629616604
"LOC126284651",NA,NA,NA,NA,"Functional candidate","-","Phosphoric diester hydrolase activity. It is involved in the biological process described with lipid metabolic process","-","-","-","PI-PLC-X","- Phosphoric diester hydrolase activity. It is involved in the biological process described with lipid metabolic process - - - PI-PLC-X","Nutrition/metabolism",3,"33, 50, 83","Higher in infected",8.84327701849847e-10,4.6397090999952,"DEG",1.18514504111521
"LOC126266982",NA,NA,NA,NA,"Functional candidate","-","It is involved in the biological process described with carbohydrate metabolic process","-","-","-","-","- It is involved in the biological process described with carbohydrate metabolic process - - - -","Nutrition/metabolism",3,"33, 50, 83","Higher in infected",1.2368901232133e-09,3.07763778879124,"DEG",0.767165072583415
"LOC126267545",NA,NA,NA,NA,"Functional candidate","-","Trypsin-like serine protease","GO:0003674,GO:0003824,GO:0004175,GO:0004252,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0016787,GO:0017171,GO:0019538,GO:0043170,GO:0044238,GO:0070011,GO:0071704,GO:0140096,GO:1901564","ko:K20671","ko04624,map04624","Trypsin","- Trypsin-like serine protease GO:0003674,GO:0003824,GO:0004175,GO:0004252,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0016787,GO:0017171,GO:0019538,GO:0043170,GO:0044238,GO:0070011,GO:0071704,GO:0140096,GO:1901564 ko:K20671 ko04624,map04624 Trypsin","Nutrition/metabolism",2,"33, 50","Higher in infected",1.34148227744357e-09,7.77341935245232,"DEG",1.49839527650654
"LOC126299510",NA,NA,NA,NA,"Functional candidate","-","Trypsin-like serine protease","-","ko:K01312","ko04080,ko04972,ko04974,ko05164,map04080,map04972,map04974,map05164","Trypsin","- Trypsin-like serine protease - ko:K01312 ko04080,ko04972,ko04974,ko05164,map04080,map04972,map04974,map05164 Trypsin","Nutrition/metabolism",3,"33, 50, 83","Higher in infected",2.84020804693917e-09,5.52082235934154,"DEG",1.21647642385206
"LOC126360693",NA,NA,NA,NA,"Functional candidate","-","Peptidase C13 family","-","ko:K01369","ko04142,ko04612,map04142,map04612","Peptidase_C13","- Peptidase C13 family - ko:K01369 ko04142,ko04612,map04142,map04612 Peptidase_C13","Nutrition/metabolism",3,"33, 50, 83","Higher in infected",3.25753352294805e-09,2.54861119080384,"DEG",1.76488933338984
"LOC126339612",NA,NA,NA,NA,"Functional candidate","-","Vault protein inter-alpha-trypsin domain","-","-","-","-","- Vault protein inter-alpha-trypsin domain - - - -","Nutrition/metabolism",3,"33, 50, 83","Higher in infected",3.80697973799165e-09,3.74823197601065,"DEG",4.08557527352109
